content,toxic
Bóng già đeo vàng giả sửa như chó,1
"Chỉ có mấy con chó phản động ba que mới thích thú đọc những tin kiểu này để xuyên tạc chống phá! Nhưng cái bạn yên tâm là lũ chúng nó chỉ là 1 trong hàng triệu người dân vn thôi, ko làm ăn đk gì đâu! :))) chỉ nên mạng sủa sáng, sủa tối, sủa trưa, để",1
Êh... thằng đó nó dịu dàng vậy nó phẫu thuật xong tui bede cái chuyển tiếp thành moi đợt nữa hay gì,1
Mọe cái loại trai đéo phải nữ cũng không. Xàm lol quen,1
"phỏng vấn cả ông ngô kỷ đi anh ,viu lắm ,cầu mong cho ông ngô kỷ và ông tiên tri này không mắc bệnh còn có cái mà xem cho vui,còn mấy ông này thì chống gậy chứ chống cộng cái gì xem cho vui",1
Loại mât đậy,1
Trần Vinh :) về nhà mà giúp mẹ giúp cha ở đây thuyết phục cái mả cha nhà mày,1
"m lảm nhảm cái đéo gì thế, sai lè còn cãi, ở Việt Nam! cái hay nhất nhà chối tội đổ lỗi thanh minh, từ thằng quan tới thằng dân, sai lè thế kia mà còn lái đi đâu đâu để cãi, chúng mày vác cái đth sương chúng m, còn dân Việt Nam! bên đó với nhưng ng sau này sẽ qua thì sao?",1
"Thấy thằng nào ở đó hơm???---Cái thằng mới trả đũa cho anh, nó đang ăn bằng máng",1
Có tìn mua cuốn này về đốt,1
Khùng khí chuột,0
Mày lại ngu nữa!!! Mày bị nhồi sọ đến mức không thể biết đâu là biển đâu là bờ à!? Tội cho m quá,0
"Vô tình thấy, giống anh quá 🤨",0
Súc vật,0
Chia tay t bắt bỏ tù hết chia tay cc,0
Nguyễn Thanh xin link video bro ơi,0
con linh này nói tục ko có duyên đồ mất nết 😎,1
cái địt con mẹ m,1
Chị 3 giàu quá chị giúp đỡ cho e với,0
Tao xịt máu mũi luôn á chúng mày,0
"Ủa nghĩ z là hay lắm ó hỏ,ý thức như cái đách. Chán thiệt sự",0
Nguyễn Jonh nói lý hay ko nói lý thì vẫn là tự do ngôn luận,0
Ngụ ý của anh bảy vịt quay là???cả đất nước Việt Nam chỗ nào cũng có bọn tàu cộng nó nắm đầu hết.,1
Mấy ông đánh giầy kia ko là dân à? Cũng lỗi của dân đi :)),0
Mày nghỉ luôn cũng được. Phát ngôn tào lao fan nó unfollow hết bây giờ,1
còn bạn giúp người bằng bàn phím,1
Okei Abe nè =))),0
Cô ơi cô lấy cái bai trộn hồ dích hột le nó đi cô,1
CSVN đi đâu chả gây chuyện,1
"Đm có nhiu giấu bây nhiu thằng chó tv ad, ko đăng hết cho ng ta xem",1
chất a ơi,0
Ông trần dần ko tiên tri nổi cho ô năm 75 phải bỏ chạy nên ô mới mua nhà năm 72,0
Chúng xây tượng đài nhiều hơn trường học.,1
Này khẩu phật tâm xà,0
Văn hoá máu lồn huh? =)) mất dậy nhưng có che đậy gì đâu :)) Like,1
Tiên tri gi gọi là tri thần kinh,1
Cho liếm hậu m*n cái abe :)),1
"Mom con nay to ne, cho no ngam cuot phun cay canh, tot cay lam cac bac a",0
Loạn vl,1
"đjt mẹ dẹp dẹp hết , yêu đương lon gì h này đau đầu vlon",1
Trước khi cắm lên đầu em 4 cái sừng nó cũng bảo y như thế :((((,1
Bọn nhật nó biến thái lắm,1
thì thời gian đầu sao bao lâu im hơi + phốt thôi :)) chứ bài nghe cũng dở,0
1 con chó dlv cho hay :)),1
Tiến Nguyễn Chiều mới đi qua đúng ko :)),0
anh kể cảm động quá,0
"Đụ má tao ghét cây ghét đắng mấy thằng dư luận viên vcc , tụi bây ăn cái lồn què gì mà đi bợ đít vcc vậy , bợ đít tụi nó vậy ông bà già tụi bây chắc tự hào lắm",1
con di ngua nay chac sih ra o ho boom ha j,1
bị ngu à,1
Nghe loáng thoáng...nó buồn ngủ rồi đó mày dẫn nó đi đụ đi,1
Khánh Băng Chán ko bt nói sao luôn á,0
Ủa trend gì vại mn?,0
Ý ad là nó hỏi sao k quay video bme nó tập trận ý mà,0
"Thêm bọn ko não nữa, nó còn trùm hơn cả phụ nữ",1
e đây a,0
hôm nay GAM Thua nữa thì lập kênh Thầy Giáo LMHT Tốc Chiến và Thầy Giáo Thẻ Bài nha,0
"Cũng có 16x cái like , 1 là ngu giống admin , 2 là like thương hại :v",1
Đinh Phước sống nhanh chậm t chửi hết👌,0
Đm mặc sịp vào chim to vcl ạ =)))),1
Quang Minh học trò cưng của Abe,0
Sao không đền bằng rau muống?,0
Bố đéo gánh =)) kệ con mẹ chúng m =)),1
"Giá xăng rẻ hơn vài ngàn đồng, thu nhập cá nhân thì thấp hơn vài ngàn đô, thiên đường XHCN",1
Đình Quang ụa đâu có giải gì bên vn đau ta,0
Mặt đậm tố chất tộc trưởng,0
Nhân ngày nhà giáo Việt Nam em cảm ơn thầy vì những giáo án xịn xò con bò,0
Kết quả của việc cải cách của mày đây thằng mặt lờ,1
Anh Lân mà thay thế Trấn Thành - Trường Giang làm giám khảo Thách thức danh hài thì không ai có cửa để mang 1 đồng xu về nhà :))))))),1
#ERROR!,0
chửi cái dcmmm,1
Dm bị band cmt trong gruop,1
Quả nhạc thốn đcđ,1
Sao bác ko đốn cửa tất cả cửa khẩu còn qua lại thì còn dich bệnh có nhiều người vì đồng tiền nên ko biết mình là người hây súc vật đâu bác ơi,1
Sắp dc đưa đi chữa bệnh bên mẽo :-),0
Nhà tiên tri nghe bắt oi,0
Quá chất abe ơi,0
Bị khùng r 🤪😨 Nói tiền nhiều mà giựt tiền cô minh hiếu 🤣🤣,0
Nguyễn Du thì có Truyện Kiều,0
Lê Phát Nguyen Cao Cuong Khoai Lang Phan Lương Trường Linh Chang Chang nhớ nha :))),0
Nguyễn Nhật Long vl nắc,1
Chó ko mọc nga voi...bê đê như thế nào  vẫn bóng gió  nghe,1
Xe cong tuc la cong tac.con xe dan tuc la dan den.bon bao ve chi la may con cho giu cua neu dan cho an thi no theo con quan cho no an thi no theo thoi bon cho hua ma,0
Dân InDo thì m nge làm lol gì??? K thích thì câm họng lại ok chưa lên đây sủa làm cc gì.,1
Cực Kì Thuyết Phục .!,0
Chúng mày điên hết rồiiiii,1
Xin lỗi nha lần sau rút kinh nghiệm.,0
"Vào đọc hộ cái xem từ bh,thiển cận vcl :))) auto chó hùa",0
không chú nào quỳ bố nó xuống nước cho ổng dẫm lên lưng bước qua...như vậy có thể mau lên chức hay sớm được chiếu cố hơn! quan nhà sản có khác...bị khuyết tật!,1
Thuan Tran 1 cái áo 4 thằng mặc :v,0
"Tại kỉ năng xạo loz của thầy tăng lên , nên học sinh chăm chỉ hơn á thầy 😁",1
Rất có tâm và có tầm mới nói đc những lời như vậy ...,0
"Nếu đây là thày giáo thật thì có lẽ cần phải đi khám bác sĩ, đầu óc ông này đang có vấn đề.",1
nghe rất iphone nhưng lại samsung,0
Nghĩ mà chán 🤧,0
có cl bố mày tin ấy,1
Bạn bè mà 1 người có ý thức còn 1 ng thì....ý thức nhỏ như trái nho :),1
trong ảnh nhìn đẹp trai mà sao trong clip nhìn hãm loll vậy a,1
Được vailon :)),1
Đm. Rửa tiền phong cách COCC,0
Chết con đỉ mẹ thầy rồi Long Cua ơi,1
Rầu bữa giờ!,0
"Phải chăng VN sẽ chia làm đôi, miền bắc theo khựa miền nam theo mẽo, miền trung chắc theo lào :v",0
Ae đô nết cho anh tôi mua hack về clear map đi chứ. Nháp hoài thế lày thi toang quá,0
Giáo án về One champ Lee bú đá và rụng mất xác,0
Nhìn bộ trên tường vs cái ghế là đúng kiểu bạo dâm,1
Hoàng cn về làm vài nháy chứ béo gì kkk,1
Cực kì thuyết phục:3,0
"Le Viet Anh nếu nhà t có ng bị thì sẽ xung phong đi cách ly chứ ko để lâu ngày đâu mà bị lm sao cả, chỉ có mấy loại cm trốn cách ly ko chữa kịp mới chết thôi, loại như cm thì nên chết sớm ko lại lây ra cộng đồng",1
Sắp tự kỉ vì quá mệt mỏi thì gặp ngay quả ảnh đéo đỡ nổi 🙂,1
Ủa nó đẹp chỗ nào vậy,1
Han Vo t đánh cđ này nữa kkkk,0
chỉ biết tự nhắc mình cần phải cố gắng thật nhiều để tương lai có thể lo cho em và gd,0
3 que có cờ ko?->,1
"Gia mà nói chuyện vô duyên, khoe khoang đu thu",1
Con này cũng xàm lồn lên chửi qua chửi lại chủ yếu nó ăn tiền nhà mạng . Con khùng thúi,1
Con chó còn có ý thức....,1
Cc abe,1
Nói như shjt làm nô lệ cho bọn nào cungz khổ cả ... Tự thân vận động,1
dm linkkkkkkkkkkkk,1
Yêu cái db tốt nhất ko yêu,1
"Không phải ai khuyết tật cũng bán vé số hay ăn xin , vẫn có thằng khuyết tật đầu ngoẹo sang một bên vẫn được làm quan thái thú cai trị một dân tộc đó !",1
Đm thua vcl :)))) phim hài à :)))) Troll vcl,1
Đéo làm even nho nhỏ giải nghiệp đi abe :)),1
Cái phiếu phạt 20k này csgt đéo bao giờ nghi cái gì hết nha tao bị mấy tờ có cả 50k nữa chỉ là bọn nó tự nghi vào rồi làm màu thôi,1
Khoảng cách lúc nào cũng là lí do nhỉ:)),0
Cái miệng mày chửi dẻo mỗi ngày mày khg phát ngôn từ đó là ăn khg vô phát ngôn khg ngượng miệng mày xấu mà có được nhờ ra công viên nằm ngửa,1
Đúng tính cách a ấy luôn bây ơi. Loài hợp quần,0
Xin chào Ngài! may có sự xuất hiẹn trở lại của Ngài làm tôi thuyên giảm bệnh trĩ,1
Si đa mà xông pha hiến máu là có thật :)),0
Làm thêm chục củ mở hòm csgo anh êi :V,0
Lủ ngu ko nhận ra. Thế nếu như thằg chó ad bảo COCC gì đấy thì báo chí sao dám phản ánh? Mày có chắc 100% rằng ông đó dạo và dân đúng ko?,1
Vẫn còn nhiều người ý thức kém hơn cả điểm English của toi=))),1
"Viết cái cho lòng nhẹ ,đúng lúc máy bay rơi là lúc t bị chính quyền xã củ hành, thế nên a ức chế kệ mẹ bố con thằng nào chết ,người trong xã còn hành nhau thì tw nó cũng hành cút",1
Nguyễn Hữu Thiện,0
Già rồi còn đéo gì mà ráng nhoai lên chứ địt cụ,1
cú có Gai🤣,1
đặt khô gà ở đâu v thầy ơi,0
chủ tiệm mà 😁😁😁,0
Có khùng quá thì chết đi,1
Chửi ngu,1
"Hơ hơ, ms c.an huyện mà bày đặt lên giọng. Xin lỗi cô ba vàng mã c.an tỉnh nhà con còn chưa coi vào mắt huốn j c.an huyện. Chú con là đại biểu quốc hội tỉnh mà còn ch dám lên giọng. Nổ quá. Đr, ở Mĩ có bom nguyên tử hk nổ ms là lạ",1
Thò chắng.,1
kho than ta sinh ra nham dat nuoc nay` =)),1
Chào nhéee,0
Bao giờ có hướng nghiệp nghề này thầy ơi,0
Đất nước sẽ đi về đâu vs những thằng ngu như admin page này -_-,1
Nhí... à mà thôi :v,0
Nguyễn Bảo Chấn clm,1
Như lol anh ba,1
My Trần ủa ụ á 😂,1
Toang thật nhỉ,0
Yêu Idol.,0
Ko giống con giáp nào,0
"đưa ra rồi mấy thằng bác học, mấy thằng tiến sĩ thạc sĩ nhục cái mặt làm sao ? đưa ra rồi còn đâu dự án cho mấy ổng ăn chia nữa, xời dễ hiểu",1
Sạo loxz quền của chị 3,1
"Đéo tin! Mèo rồi lại hoàn mèo thôi! Dăm ba bữa rồi chìm thôi quá lắm thì kiểm điểm, rút kinh nghiệm",1
Yêu nhiều :)),0
Minh Toàn,0
hát như cái đách lồn dị đó Abe:),1
"TranTuan Khoi Tran muốn chụp hông :), rủ bạn gì đó chụp",0
Cũng biết tụi nó ngu nhưng mà -_- quá ngu,1
Cô Trần Thị Nga bị nhà cầm tiền Việt Nam bắt tù đày chỉ có một tội duy nhất đó là....!,1
Ai yêu ib nhé,0
"Chửi hay lắm cô ơi,con cũng LGBT ❤️🌈 nè, chúc cô luôn khỏe vui vẻ nhé.",0
chuyện tâm linh địt lỗ đít từ ba gà,1
O nha ko di lam.  Nghe Nguoi nay noi chuyen cung gietduoc thoi gian. Nham Chan,0
"bọn cầu thủ toàn yêu đảng, ủng hộ độc tài ko đấy...ko nhận ra được điều đó à",1
Tú Trinh chơi luôn,0
Mồm vén lên như cái bồn cầu,1
Ỳe ỳe ỳe :3,0
Hoài Thương khúc sau có bài chị thik kìa,0
Tại thằng dân... Cái j cũng tại dân đmcs chứ t đóng thuế nuôi chúng m bú C nhau à,1
Thật ra: đu càng tốn cả triệu đô. Chỉ có ở bọn CS quan lớn tham nhủng. Đưa gđình và con cái du học định cư sung sướng. Chứ bò đỏ umê bưng bô làm gì có cửa đu. Chỉ biết làm con chốt thí cho giặc tàu.. ha ha,1
Đầu nè @.@,0
"nhận hết trách nhiệm đi, anh đưa tiền cho phạt. Nhớ nói là: em làm mạnh tay, đè mấy chai Dr. Thanh chứ cty an toàn lắm. càng pr cty tết này anh thưởng nhìu cho",1
Canh như chó đợi xương,0
Mấy đứa chê bánh mì xanh cỏ r,1
Xài tiền le,0
Gửi con ml nhung17 nhé =))),1
"Trang Bùi mi là trùm ỉa dạo đó Bùi, ghi nhớ dùm",1
cái ll cát không,1
Chán Chung =((,0
Tính máy tính sợ lộn hahaa 🤣🤣,0
CSPCCC mới là đc nhuần nhuyễn chứ CSGT chuyên môn mẹ gì mà đòi kĩ lăng dập lửa. Tự chửi mình đi.,1
hổi còn xem cái bài đi ăn ốc cùng con hạnh và gặp anh nyc :)),0
Ghê tởm con bóng già 😡😡,1
Cảm ơn thầy nha,0
Nguyễn Ngọc Trâm Nhìn bả củng thấy tội mà thui củng kệ,0
"Ad cho em hỏi ngu xí. Trong page này nếu em nói \""Địt mẹ AD\"" là có văn hoá hay vô văn hoá ạ :v",1
"Thấy tốn tiền nhà nước hong mấy chị \""có ý thức\""",1
Mấy người được truyền máu sau khi nghe tin 😂,0
Ăn cực chờ không,0
Abe mang susan 0175 ra toàn thế giới :))),0
Lũ chó chết. Đkm loạn mẹ nó rồi. Xh như lồn,1
Bã nói tỉnh bơ ak,0
Cô này có xuống 8 tầng địa ngục cũng ko ai tha thứ đâu các bạn ạ,1
Chụp hình sao ngủ vậyy mẹ mít =))),0
"Đéo biết gì thi ngồi im . chỗ đấy có long mạch của đất nước đấy "" chuẩn bị đầu tư 20 tỷ để vét máng cho sạch đó "" :))))).",1
Từ khi theo dõi cái page này... thì thấy cái clip này là ý nghĩa nhất.... nhưng mà tao cứ thấy nó xàm lồn sao sao ý 😂😂😂,1
TRUNG QUOC GOVERNMENT LA DOG HAVE BABIES !!!,1
Chấm hỏi,0
lz ma no do =)),1
Mắc đ*t quá,1
5C và 5Đ,0
hay vl anh ưi,1
Đc vailin anh ui 😇😇😇,1
Huyền Khánh Phùng chả vờ chả vịt :)),1
Đụ mẹ. Mang tiếng việt kiều. Có cái loz thúi rùm. Có quần què gì,1
Nguyễn chả bù chỗ bạn hành xe máy còn đắt hơn cả ô tô =)))),0
Anh độ dễ như phò ấy :3,1
đc thầy ơi :3,0
Làm đek gì có Lê Văn Tám nên chậm là đúng rồi. :v,0
Địiiiiitttttttt...... Quả đấm thép đây sao 😟,1
Tại chị Nhung Dung dăng dung dẻ mà mình phải đeo khẩu trang 😏,1
Óc chó,0
@Văn Tuấn Mai m đéo bt câm mẹ có vài nghệ sĩ đã giải thích vì sao TĐ bán hàng 2 loại á,1
Chuôi con Linh love Chet Chet me no Di nguoi dep oi,1
Trúy Phèo,0
Vay lồn vay lắm thế,1
Thầy ao đen đó là bê đơi oh,0
Vì nó là người nước ngoài nên phải qua đại sứ quán,0
"Khi quay lại sẽ tốt hơn , vì học hỏi được cái hay của nước ngoài",0
"May thsng noi doc , cong san gioi lam ko can may thsng vo dung 3 que dau.",0
chị minh hiếu nói chuyện quá duyên và vui.,0
Tất nhiên là vấn đề....vấn đề là tất nhiên 😃😃😃,0
Ns vậy lại xúc phạm cái đầu b**i 😐,0
Đúng rồi chị iu. Dạy. Họ nó bài học đi chị con linh lóc này nó bị khùng  (nhũn não ) C tự nhiên hi kkkkkk e mến chị rồi đó hen,1
"Được anh , được vãi lon anh ạ :)))",1
Hải Hà Haha Cắcc .,0
Cái,0
NÓI SAO CON LINH NÓ KHÔNG CHỬI ĐIỆN THOẠI LẠI CHỬI NGƯỜI TA TỤC TĨU,1
Từ bi mà chửi đụ má đụ mẹ,1
E khoe ké với ạ,0
Hết r :)),0
Vũ Thanh Huyền thấy cmt của bạn này nghe mùi ích kỉ tính vào nói vài câu mà thấy các bác nói nhiều quá thôi em xin rút hí hí,1
Cái miệng vòi bò nhức nhúc,1
Ngộ độc thực phẩm hả ?,0
Đệt cmm 😃,1
Đôi khi quảng cáo với cái đầu ngắn nên bị tổ trác. Thay vì hòa đồng thì cứ thích tỏ vẻ bố thiên hạ. Chán ông vin fet,1
Nhảm nhí. Mày kiếm đâu ra cái tờ giấy này rồi vu khốg thế,1
Nghe nói trước đây 1 số thành phần người hà nội kì thị dân vĩnh phúc đúng không nhỉ. Bh sao thì mấy ngừoi đó bị lây hết chưa ấy nhể,0
Duma tức ák,0
Sơn Nguyễn chuẩn đm phí tiền vé vl,1
duma xem ghê hết cả người😅😅,1
8 keo đang vật vã với 29 thứ tiếng rồi nên không làm phụ bếp được nữa kaka,1
Hải Hải =))),0
"Nghe theo tuyên truyền còn đảng còn mình, bọn chúng nghĩ như vậy nên ra sức phấn đấu làm trâu chó ngựa cho người ta sai bảo.",1
